2368;401624
2369;402232
2382;405503
2383;405846
2380;404734
2381;405270
2378;404275
2379;404678
2376;403973
2377;404162
2391;407709
2390;407484
2389;407155
2388;406894
2387;406646
2386;406515
2385;406266
2384;406060
2399;410068
2398;409919
2397;409748
2396;409539
2395;408995
2394;408741
2393;408431
2392;407848
2404;411780
2405;412236
2406;412591
2407;412705
2400;410620
2401;411005
2402;411425
2403;411523
2412;414328
2413;414556
2414;414873
2415;415165
2408;412892
2409;413296
2410;413623
2411;413864
2421;416686
2420;416587
2423;417161
2422;416986
2417;415387
2416;415362
2419;416286
2418;415805
2429;418594
2428;418522
2431;418957
2430;418667
2425;417716
2424;417343
2427;418348
2426;417959
2750;515596
2751;515811
2748;515331
2749;515514
2746;514928
2747;515195
2744;513709
2745;514411
2742;513346
2743;513553
2740;512723
2741;512951
2738;512297
2739;512474
2736;511533
2737;511892
2735;510951
2734;510482
2733;510096
2732;509732
2731;509361
2730;509237
2729;508920
2728;508474
2727;508123
2726;507717
2725;507044
2724;506767
2723;506675
2722;506204
2721;506049
2720;505802
2716;504328
2717;504927
2718;505293
2719;505483
2712;503543
2713;503661
2714;504062
2715;504183
2708;502402
2709;502570
2710;503137
2711;503402
2704;500765
2705;501040
2706;501286
2707;502144
2701;499790
2700;499402
2703;500280
2702;499986
2697;497744
2696;497407
2699;498983
2698;498086
2693;496902
2692;496492
2695;497181
2694;496980
2689;495096
2688;494753
2691;495702
2690;495502
2810;536402
2811;536783
2808;535917
2809;536372
2814;538038
2815;538263
2812;537182
2813;537995
2802;534384
2803;534640
2800;533428
2801;533973
2806;535378
2807;535506
2804;534834
2805;535229
2795;531434
2794;531419
2793;530489
2792;530216
2799;533007
2798;532897
2797;532713
2796;531621
2787;528636
2786;528175
2785;527725
2784;527587
2791;530120
2790;529626
2789;529314
2788;528795
2776;525505
2777;525581
2778;525868
2779;526064
2780;526459
2781;526707
2782;526866
2783;527138
2768;522967
2769;523052
2770;523219
2771;523568
2772;524345
2773;524830
2774;525180
2775;525285
2761;519504
2760;519194
2763;520849
2762;520051
2765;521580
2764;521045
2767;522169
2766;521907
2753;516196
2752;515989
2755;516731
2754;516289
2757;517142
2756;516997
2759;518207
2758;518090
2615;470328
2614;470150
2613;470000
2612;469685
2611;469607
2610;469256
2609;468913
2608;468555
2623;473255
2622;472621
2621;472234
2620;471581
2619;471354
2618;471201
2617;470774
2616;470580
2598;464805
2599;465432
2596;464268
2597;464706
2594;463651
2595;464244
2592;463354
2593;463544
2606;468136
2607;468306
2604;467325
2605;467775
2602;466654
2603;467270
2600;465877
2601;466141
2581;460353
2580;460189
2583;460948
2582;460612
2577;458822
2576;458673
2579;459462
2578;459096
2589;462544
2588;462061
2591;463054
2590;462940
2585;461568
2584;461467
2587;461869
2586;461724
2564;455189
2565;455311
2566;455581
2567;455910
2560;453549
2561;454188
2562;454662
2563;454822
2572;457405
2573;457709
2574;457978
2575;458357
2568;456209
2569;456666
2570;456928
2571;457169
2675;491221
2674;491120
2673;490860
2672;490051
2679;492820
2678;492476
2677;491702
2676;491572
2683;493499
2682;493448
2681;493011
2680;492896
2687;494570
2686;494241
2685;494066
2684;494018
2658;485503
2659;485895
2656;485011
2657;485246
2662;486950
2663;487043
2660;486059
2661;486160
2666;488207
2667;488488
2664;487518
2665;487891
2670;489420
2671;489526
2668;488625
2669;488754
2641;478863
2640;478642
2643;479723
2642;479460
2645;480486
2644;480079
2647;481333
2646;480853
2649;482156
2648;482062
2651;483024
2650;482641
2653;483921
2652;483543
2655;484759
2654;484620
2624;473490
2625;474188
2626;474273
2627;474535
2628;475220
2629;475650
2630;476049
2631;476225
2632;476319
2633;476678
2634;476756
2635;477071
2636;477689
2637;478025
2638;478153
2639;478372
2989;614935
2988;614407
2991;615559
2990;615225
2985;612875
2984;612258
2987;613553
2986;613404
2981;610299
2980;610066
2983;611309
2982;611090
2977;608466
2976;608324
2979;609300
2978;608982
3004;621534
3005;621668
3006;621720
3007;622290
3000;618801
3001;619700
3002;619787
3003;620833
2996;617265
2997;617629
2998;618340
2999;618434
2992;615904
2993;616474
2994;616780
2995;617010
2959;600159
2958;599833
2957;599477
2956;598591
2955;598147
2954;597502
2953;597246
2952;597102
2951;596232
2950;595673
2949;594721
2948;594510
2947;594380
2946;593623
2945;593333
2944;593122
2974;607265
2975;607901
2972;606833
2973;607155
2970;605691
2971;606079
2968;604574
2969;605173
2966;603560
2967;604338
2964;602396
2965;602772
2962;601589
2963;602154
2960;600787
2961;601197
3049;641352
3048;640759
3051;642831
3050;642305
3053;643450
3052;642883
3055;644626
3054;644011
3041;637243
3040;637049
3043;638365
3042;637951
3045;639222
3044;638689
3047;640180
3046;639764
3064;648502
3065;648986
3066;649887
3067;650425
3068;650582
3069;650813
3070;651513
3071;651711
3056;644738
3057;645384
3058;645551
3059;646313
3060;647035
3061;647519
3062;647950
3063;648127
3019;627503
3018;627194
3017;626624
3016;626315
3023;629572
3022;629006
3021;628365
3020;628081
3011;624126
3010;623631
3009;623014
3008;622952
3015;626030
3014;625311
3013;624945
3012;624553
3034;635006
3035;635077
3032;634300
3033;634525
3038;636286
3039;636552
3036;635637
3037;635945
3026;630673
3027;631041
3024;629604
3025;630059
3030;632439
3031;632953
3028;631303
3029;631762
2852;552257
2853;552387
2854;552866
2855;552904
2848;550032
2849;550807
2850;551514
2851;551711
2860;555588
2861;555876
2862;556208
2863;557263
2856;553804
2857;554384
2858;554720
2859;555180
2869;559537
2868;559189
2871;560430
2870;559996
2865;558113
2864;557852
2867;558700
2866;558195
2877;563159
2876;562730
2879;563526
2878;563296
2873;561147
2872;560575
2875;561799
2874;561261
2822;541383
2823;541621
2820;540772
2821;541218
2818;539934
2819;540281
2816;539029
2817;539233
2830;543931
2831;544276
2828;543322
2829;543458
2826;542898
2827;542958
2824;541772
2825;542492
2839;546587
2838;546388
2837;545875
2836;545636
2835;545558
2834;545194
2833;544868
2832;544519
2847;549457
2846;549292
2845;548732
2844;548181
2843;548063
2842;547623
2841;547431
2840;547115
2912;578716
2913;579257
2914;579729
2915;580210
2916;581075
2917;581241
2918;581791
2919;581903
2920;582336
2921;582848
2922;583117
2923;583445
2924;583911
2925;584309
2926;585049
2927;585726
2929;586395
2928;585896
2931;587078
2930;586918
2933;587723
2932;587182
2935;588749
2934;588053
2937;589511
2936;588981
2939;590845
2938;589854
2941;591809
2940;591065
2943;592683
2942;592578
2882;564196
2883;564645
2880;563643
2881;564062
2886;565362
2887;565510
2884;564794
2885;565202
2890;566751
2891;567352
2888;565713
2889;566171
2894;568802
2895;569204
2892;567570
2893;567792
2899;571294
2898;570850
2897;570206
2896;569766
2903;573672
2902;573222
2901;572364
2900;572110
2907;575812
2906;575283
2905;574802
2904;574451
2911;578419
2910;577615
2909;577521
2908;576624
3201;755452
3200;755075
3203;759439
3202;759193
3205;762437
3204;760493
3207;765929
3206;763143
3165;716838
3164;716228
3167;718399
3166;717681
3161;712439
3160;711491
3163;714892
3162;713195
3157;709186
3156;708735
3159;710295
3158;709942
3153;705454
3152;705407
3155;708237
3154;707269
3148;701014
3149;701758
3150;702589
3151;703605
3144;697334
3145;698315
3146;699484
3147;700272
3140;693675
3141;694543
3142;695943
3143;696828
3136;690538
3137;691205
3138;692523
3139;692672
3199;753091
3198;751129
3197;749363
3196;748151
3195;746749
3194;746279
3193;745327
3192;743996
3191;742157
3190;739011
3189;738480
3188;737197
3187;735563
3186;734920
3185;734437
3184;733276
3182;730955
3183;732350
3180;729574
3181;730104
3178;728375
3179;729289
3176;726062
3177;727465
3174;724717
3175;725749
3172;723137
3173;724025
3170;721951
3171;722638
3168;719336
3169;720560
3097;664580
3096;664179
3099;666089
3098;665536
3101;667234
3100;666731
3103;669225
3102;668112
3089;660995
3088;660006
3091;661859
3090;661473
3093;662930
3092;662536
3095;663684
3094;663552
3080;655896
3081;656374
3082;656717
3083;657250
3084;658036
3085;658523
3086;658754
3087;659404
3072;652221
3073;652396
3074;653466
3075;654117
3076;654690
3077;655049
3078;655573
3079;655783
3131;687230
3130;686153
3129;685117
3128;684947
3135;690189
3134;689350
3133;688313
3132;687675
3123;680352
3122;679857
3121;679382
3120;678715
3127;682931
3126;682354
3125;681879
3124;681121
3114;675300
3115;675924
3112;673988
3113;674493
3118;677637
3119;677927
3116;676562
3117;677156
3106;670561
3107;671288
3104;669826
3105;670176
3110;672656
3111;673646
3108;671622
3109;672013
